Brand,Item #,Description,Bricklink ID ,Department,Sub Department ,BAM Category ,Theme,Long Description,Primary Vendor,Launch,Retirement Date,Sell On Shopify,Shopify Tags,Active?,MSRP,Default Cost,Current price ,Taxable,UPC,Height,Width,Depth,Weight,Weight in oz,Image 1,Image 2,Image 3,
LEGO®,42090,42090 Getaway Truck,42090-1,New Sets,Retired New In Box,Boxed Set,Technic,"128 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Technic",TRUE,$19.99,$14.11,$19.99,Yes,673419303217,10.32,5.55,2.84,0.65,10.4,,,,
LEGO®,42095,42095 Remote-Controlled Stunt Racer,42095-1,New Sets,Retired New In Box,Boxed Set,Technic,"324 Pcs., For ages 9+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Technic",TRUE,$99.99,$70.62,$99.99,Yes,673419303439,15.04,10.32,2.78,1.81,28.96,,,,
LEGO®,60214,60214 Burger Bar Fire Rescue,60214-1,New Sets,Retired New In Box,Boxed Set,City Fire,"327 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityFire",TRUE,$39.99,$30.60,$39.99,Yes,673419303026,15.04,10.32,2.22,1.35,21.6,,,,
LEGO®,60215,60215 Fire Station,60215-1,New Sets,Retired New In Box,Boxed Set,City Fire,"509 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityFire",TRUE,$69.99,$53.55,$69.99,Yes,673419303033,13.94,14.88,2.78,2.43,38.88,,,,
LEGO®,60216,60216 Downtown Fire Brigade,60216-1,New Sets,Retired New In Box,Boxed Set,City Fire,"943 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityFire",TRUE,$99.99,$76.51,$99.99,Yes,673419303491,18.9,14.88,3.7,3.83,61.28,,,,
LEGO®,60220,60220 Garbage Truck,60220-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"90 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityGreatVehicles",TRUE,$19.99,$15.29,$19.99,Yes,673419303538,10.32,7.52,2.4,0.71,11.36,,,,
LEGO®,60221,60221 Diving Yacht,60221-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"148 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityGreatVehicles",TRUE,$19.99,$15.29,$19.99,Yes,673419303545,10.32,7.52,2.4,0.76,12.16,,,,
LEGO®,60239,60239 Police Patrol Car,60239-1,New Sets,Retired New In Box,Boxed Set,City Police,"92 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityPolice",TRUE,$9.99,$7.64,$9.99,Yes,673419308991,6.18,5.55,1.77,0.33,5.28,,,,
LEGO®,10883,10883 My First Tow Truck,10883-1,New Sets,Retired New In Box,Boxed Set,DUPLO My First,"11 Pcs., For ages 1.5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, DUPLOMyFirst",TRUE,$9.99,$7.05,$9.99,Yes,673419301800,10.32,5.55,2.84,0.56,8.96,,,,
LEGO®,10897,10897 My First Minnie Build,10897-1,New Sets,Retired New In Box,Boxed Set,DUPLO Disney,"10 Pcs., For ages 1.5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, DUPLODisney",TRUE,$9.99,$8.23,$9.99,Yes,673419301770,5.55,7.52,3.58,0.55,8.8,,,,
LEGO®,11005,11005 Creative Fun,11005-1,New Sets,Retired New In Box,Boxed Set,LEGO Classic,"900 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOClassic",TRUE,$39.99,$30.60,$39.99,Yes,673419302067,10.24,14.96,5.51,2.59,41.44,,,,
LEGO®,31086,31086 Futuristic Flyer,31086-1,New Sets,Retired New In Box,Boxed Set,LEGO Creator,"157 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOCreator",TRUE,$14.99,$11.47,$14.99,Yes,673419302074,10.32,5.55,1.89,0.61,9.76,,,,
LEGO®,31087,31087 Dune Buggy,31087-1,New Sets,Retired New In Box,Boxed Set,LEGO Creator,"147 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOCreator",TRUE,$12.99,$9.94,$12.99,Yes,673419302081,7.52,5.55,2.4,0.6,9.6,,,,
LEGO®,31091,31091 Shuttle Transporter,31091-1,New Sets,Retired New In Box,Boxed Set,LEGO Creator,"341 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOCreator",TRUE,$24.99,$19.12,$24.99,Yes,673419302128,13.94,7.52,2.32,1.13,18.08,,,,
LEGO®,31092,31092 Helicopter Adventure,31092-1,New Sets,Retired New In Box,Boxed Set,LEGO Creator,"114 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOCreator",TRUE,$9.99,$7.64,$9.99,Yes,673419308779,7.52,5.55,1.81,0.42,6.72,,,,
LEGO®,31094,31094 Race Plane,31094-1,New Sets,Retired New In Box,Boxed Set,LEGO Creator,"333 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOCreator",TRUE,$29.99,$22.94,$29.99,Yes,673419302142,13.94,7.52,2.76,1.4,22.4,,,,
LEGO®,41360,41360 Emma's Mobile Vet Clinic,41360-1,New Sets,Retired New In Box,Boxed Set,LEGO Friends,"50 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOFriends",TRUE,$9.99,$7.64,$9.99,Yes,673419303996,6.18,5.55,1.77,0.22,3.52,,,,
LEGO®,41361,41361 Mia's Foal Stable,41361-1,New Sets,Retired New In Box,Boxed Set,LEGO Friends,"118 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOFriends",TRUE,$19.99,$15.29,$19.99,Yes,673419304009,10.32,7.52,2.4,0.65,10.4,,,,
LEGO®,41366,41366 Olivia's Cupcake Café,41366-1,New Sets,Retired New In Box,Boxed Set,LEGO Friends,"335 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOFriends",TRUE,$29.99,$22.94,$29.99,Yes,673419303576,11.1,10.32,2.99,1.28,20.48,,,,
LEGO®,41367,41367 Stephanie's Horse Jumping,41367-1,New Sets,Retired New In Box,Boxed Set,LEGO Friends,"337 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOFriends",TRUE,$39.99,$30.60,$39.99,Yes,673419303583,15.04,10.32,2.22,1.35,21.6,,,,
LEGO®,41369,41369 Mia's House,41369-1,New Sets,Retired New In Box,Boxed Set,LEGO Friends,"715 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOFriends",TRUE,$69.99,$53.55,$69.99,Yes,673419303606,21.26,11.1,3.09,2.92,46.72,,,,
LEGO®,42091,42091 Police Pursuit,42091-1,New Sets,Retired New In Box,Boxed Set,Technic,"120 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Technic",TRUE,$19.99,$14.11,$19.99,Yes,673419303224,10.32,5.55,2.4,0.64,10.24,,,,
LEGO®,60206,60206 Sky Police Jet Patrol,60206-1,New Sets,Retired New In Box,Boxed Set,City Police,"54 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityPolice",TRUE,$9.99,$7.64,$9.99,Yes,673419303729,6.18,5.55,2.4,0.31,4.96,,,,
LEGO®,60207,60207 Sky Police Drone Chase,60207-1,New Sets,Retired New In Box,Boxed Set,City Police,"192 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityPolice",TRUE,$29.99,$22.94,$29.99,Yes,673419303675,10.32,7.52,2.4,0.79,12.64,,,,
LEGO®,60208,60208 Sky Police Parachute Arrest,60208-1,New Sets,Retired New In Box,Boxed Set,City Police,"218 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityPolice",TRUE,$39.99,$30.60,$39.99,Yes,673419303682,11.1,10.32,2.32,1.06,16.96,,,,
LEGO®,60210,60210 Sky Police Air Base,60210-1,New Sets,Retired New In Box,Boxed Set,City Police,"529 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityPolice",TRUE,$89.99,$68.85,$89.99,Yes,673419303903,21.26,11.1,3.09,2.78,44.48,,,,
LEGO®,60212,60212 Barbecue Burn Out,60212-1,New Sets,Retired New In Box,Boxed Set,City Fire,"64 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityFire",TRUE,$9.99,$7.64,$9.99,Yes,673419303002,6.18,5.55,1.77,0.28,4.48,,,,
LEGO®,60217,60217 Fire Plane,60217-1,New Sets,Retired New In Box,Boxed Set,City Fire,"363 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityFire",TRUE,$59.99,$45.90,$59.99,Yes,673419303507,15.04,10.32,2.78,1.72,27.52,,,,
LEGO®,60219,60219 Construction Loader,60219-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"88 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityGreatVehicles",TRUE,$9.99,$7.64,$9.99,Yes,673419303521,6.18,5.55,2.4,0.33,5.28,,,,
LEGO®,60222,60222 Snow Groomer,60222-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"197 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityGreatVehicles",TRUE,$19.99,$15.29,$19.99,Yes,673419303651,10.32,7.52,2.4,0.91,14.56,,,,
LEGO®,60236,60236 Straight and T-junction,60236-1,New Sets,Retired New In Box,Boxed Set,City Supplementary,"2 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CitySupplementary",TRUE,$14.99,$11.47,$14.99,Yes,673419303699,12.13,10.24,0.24,0.43,6.88,,,,
LEGO®,60237,20237 Curve and Crossroad,60237-1,New Sets,Retired New In Box,Boxed Set,City Supplementary,"2 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CitySupplementary",TRUE,$14.99,$11.47,$14.99,Yes,673419303705,12.13,10.24,0.24,0.44,7.04,,,,
LEGO®,70665,70665 The Samurai Mech,70665-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"154 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Ninjago",TRUE,$14.99,$12.36,$14.99,Yes,673419301701,5.55,7.52,1.81,0.34,5.44,,,,
LEGO®,70668,70668 Jay's Storm Fighter,70668-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"490 Pcs., For ages 9+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Ninjago",TRUE,$39.99,$32.95,$39.99,Yes,673419301732,15.04,10.32,2.78,1.53,24.48,,,,
LEGO®,70670,70670 Monastery of Spinjitzu,70670-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"1070 Pcs., For ages 9+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Ninjago",TRUE,$79.99,$65.91,$79.99,Yes,673419301756,18.9,14.88,2.78,3.64,58.24,,,,
LEGO®,70679,70679 The Ultra Dragon,70679-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"951 Pcs., For ages 9+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Ninjago",TRUE,$84.99,$70.03,$84.99,Yes,673419302692,18.9,14.88,2.78,2.99,47.84,,,,
LEGO®,75235,75235 X-Wing Starfighter Trench Run,75235-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"132 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, StarWars",TRUE,$29.99,$24.71,$29.99,Yes,673419303842,10.32,7.52,2.4,0.8,12.8,,,,
LEGO®,75894,75894 1967 Mini Cooper S Rally and 2018 MINI John Cooper Works Buggy,75894-1,New Sets,Retired New In Box,Boxed Set,Speed Champions,"481 Pcs., For ages 8+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, SpeedChampions",TRUE,$49.99,$41.19,$49.99,Yes,673419304542,15.04,10.32,2.78,1.54,24.64,,,,
LEGO®,10898,10898 My First Mickey Build,10898-1,New Sets,Retired New In Box,Boxed Set,DUPLO Disney,"9 Pcs., For ages 1.5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, DUPLODisney",TRUE,$9.99,$7.49,$9.99,Yes,673419301787,5.55,7.52,3.58,0.54,8.64,,,,
LEGO®,30327,30327 My First Duck,30327-1,New Sets,Retired New In Box,Polybag/Paper Bag ,Polybags,"6 Pcs., For ages 1.5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Polybags",TRUE,$3.99,$2.66,$3.99,Yes,673419305099,7.87,7.68,0.53,0.12,1.92,,,,
LEGO®,30361,30361 Fire ATV,30361-1,New Sets,Retired New In Box,Polybag/Paper Bag ,Polybags,"39 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Polybags",TRUE,$3.99,$3.05,$3.99,Yes,673419306133,6.69,6.69,0.37,0.08,1.28,,,,
LEGO®,30362,30362 Sky Police Jetpack,30362-1,New Sets,Retired New In Box,Polybag/Paper Bag ,Polybags,"33 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Polybags",TRUE,$3.99,$3.03,$3.99,Yes,673419306140,6.69,6.69,0.25,0.06,0.96,,,,
LEGO®,30409,30409 Emma's Bumper Car,30409-1,New Sets,Retired New In Box,Polybag/Paper Bag ,Polybags,"66 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Polybags",TRUE,$3.99,$3.03,$3.99,Yes,673419305488,6.69,7.68,0.38,0.11,1.76,,,,
LEGO®,30572,30572 Race Car,30572-1,New Sets,Retired New In Box,Polybag/Paper Bag ,Polybags,"43 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Polybags",TRUE,$3.99,$3.03,$3.99,Yes,673419305129,6.69,6.69,0.41,0.09,1.44,,,,
LEGO®,30573,30573 Creator Santa,30573-1,New Sets,Retired New In Box,Polybag/Paper Bag ,Polybags,"67 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Polybags",TRUE,$3.99,$3.03,$3.99,Yes,673419305136,6.69,6.69,0.37,0.08,1.28,,,,
LEGO®,41383,41383 Olivia's Hamster Playground,41383-1,New Sets,Retired New In Box,Boxed Set,LEGO Friends,"81 Pcs., For ages 6+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOFriends",TRUE,$9.99,$7.49,$9.99,Yes,673419308977,5.55,4.8,1.81,0.21,3.36,,,,
LEGO®,42088,42088 Cherry Picker,42088-1,New Sets,Retired New In Box,Boxed Set,Technic,"155 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Technic",TRUE,$9.99,$7.49,$9.99,Yes,673419308144,6.18,5.55,2.4,0.36,5.76,,,,
LEGO®,60213,60213 Dock Side Fire,60213-1,New Sets,Retired New In Box,Boxed Set,City Fire,"97 Pcs., For ages 5+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, CityFire",TRUE,$19.99,$14.99,$19.99,Yes,673419303019,10.32,5.55,2.4,0.53,8.48,,,,
LEGO®,70666,70666 The Golden Dragon,70666-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"171 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Ninjago",TRUE,$19.99,$14.99,$19.99,Yes,673419301718,8.07,7.52,2.4,0.53,8.48,,,,
LEGO®,70667,70667 Kai's Blade Cycle & Zane's Snowmobile,70667-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"376 Pcs., For ages 8+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, Ninjago",TRUE,$29.99,$22.49,$29.99,Yes,673419301725,13.94,7.52,2.76,1.13,18.08,,,,
LEGO®,70821,70821 Emmet and Benny's 'Build and Fix' Workshop!,70821-1,New Sets,Retired New In Box,Boxed Set,LEGO Movie,"117 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOMovie",TRUE,$19.99,$14.99,$19.99,Yes,673419302203,10.32,7.52,2.4,0.75,12,,,,
LEGO®,70826,70826 Rex's Rex-treme Offroader!,70826-1,New Sets,Retired New In Box,Boxed Set,LEGO Movie,"236 Pcs., For ages 7+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOMovie",TRUE,$29.99,$22.49,$29.99,Yes,673419302258,13.94,7.52,2.32,0.96,15.36,,,,
LEGO®,70827,70287 Ultrakatty & Warrior Lucy!,70827-1,New Sets,Retired New In Box,Boxed Set,LEGO Movie,"348 Pcs., For ages 8+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, LEGOMovie",TRUE,$29.99,$22.49,$29.99,Yes,673419302265,13.94,7.52,2.32,0.91,14.56,,,,
LEGO®,75234,75234 AT-AP Walker,75234-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"689 Pcs., For ages 9+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, StarWars",TRUE,$59.99,$44.99,$59.99,Yes,673419303835,14.88,13.94,2.78,2.1,33.6,,,,
LEGO®,75237,75237 TIE Fighter Attack,75237-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"77 Pcs., For ages 4+",ToyHouse,01/01/2019,Retired,Yes,"2019, January, NIB, StarWars",TRUE,$19.99,$14.99,$19.99,Yes,673419304153,10.32,5.55,2.4,0.55,8.8,,,,
LEGO®,10894,10894 Toy Story Train,10894-1,New Sets,Retired New In Box,Boxed Set,DUPLO Toy Story,"21 Pcs., For ages 2+",ToyHouse,03/01/2019,Retired,Yes,"2019, March, NIB, DUPLOToyStory",TRUE,$19.99,$16.47,$19.99,Yes,673419301794,13.94,7.52,2.76,0.96,15.36,,,,
LEGO®,76125,76125 Iron Man Hall of Armor,76125-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"524 Pcs., For ages 7+",ToyHouse,03/31/2019,Retired,Yes,"2019, March, NIB, SuperHeroes",TRUE,$59.99,$49.43,$59.99,Yes,673419303101,15.04,10.32,2.78,1.67,26.72,,,,
LEGO®,76123,76123 Captain America: Outriders Attack,76123-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"167 Pcs., For ages 6+",ToyHouse,03/31/2019,Retired,Yes,"2019, March, NIB, SuperHeroes",TRUE,$19.99,$16.47,$19.99,Yes,673419303088,10.32,7.52,1.81,0.55,8.8,,,,
LEGO®,76124,76124 War Machine Buster,76124-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"362 Pcs., For ages 7+",ToyHouse,03/31/2019,Retired,Yes,"2019, March, NIB, SuperHeroes",TRUE,$34.99,$28.83,$34.99,Yes,673419303095,8.74,10.32,2.44,0.94,15.04,,,,
LEGO®,76126,76126 Avengers Ultimate Quinjet,76126-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"838 Pcs., For ages 8+",ToyHouse,03/31/2019,Retired,Yes,"2019, March, NIB, SuperHeroes",TRUE,$79.99,$65.91,$79.99,Yes,673419303118,21.26,11.1,3.09,3,48,,,,
LEGO®,76131,76131 Avengers Compound Battle,76131-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"699 Pcs., For ages 8+",ToyHouse,03/31/2019,Retired,Yes,"2019, March, NIB, SuperHeroes",TRUE,$99.99,$82.39,$99.99,Yes,673419306683,18.9,14.88,2.78,2.89,46.24,,,,
LEGO®,75240,75240 Major Vonreg's TIE Fighter,75240-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"496 Pcs., For ages 8+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$69.99,$57.67,$69.99,Yes,673419304108,15.04,10.32,2.78,1.72,27.52,,,,
LEGO®,75241,75241 Action Battle Echo Base Defense,75241-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"504 Pcs., For ages 8+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$59.99,$49.43,$59.99,Yes,673419304115,15.04,10.32,2.78,1.75,28,,,,
LEGO®,75242,75242 Black Ace TIE Interceptor,75242-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"396 Pcs., For ages 8+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$49.99,$41.19,$49.99,Yes,673419304122,13.94,7.52,2.76,1.25,20,,,,
LEGO®,75243,75243 Slave I - 20th Anniversary Edition,75243-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"1007 Pcs., For ages 10+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$119.99,$98.87,$119.99,Yes,673419304139,18.9,14.88,2.78,3.4,54.4,,,,
LEGO®,75258,75258 Anakin's Podracer - 20th Anniversary Edition,75258-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"279 Pcs., For ages 7+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$29.99,$24.71,$29.99,Yes,673419304146,10.32,7.52,2.4,0.79,12.64,,,,
LEGO®,75236,75236 Duel on Starkiller Base,75236-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"191 Pcs., For ages 6+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$19.99,$14.99,$19.99,Yes,673419304078,10.32,5.55,2.4,0.63,10.08,,,,
LEGO®,75238,75238 Action Battle Endor Assault,75238-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"193 Pcs., For ages 7+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$29.99,$22.49,$29.99,Yes,673419304085,10.32,7.52,2.4,0.69,11.04,,,,
LEGO®,75239,75239 Action Battle Hoth Generator Attack,75239-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"235 Pcs., For ages 7+",ToyHouse,04/01/2019,Retired,Yes,"2019, April, NIB, StarWars",TRUE,$29.99,$22.49,$29.99,Yes,673419304092,10.32,7.52,2.4,0.81,12.96,,,,
LEGO®,10766,10766 Woody & RC,10766-1,New Sets,Retired New In Box,Boxed Set,Toy Story,"69 Pcs., For ages 4+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, ToyStory",TRUE,$9.99,$8.23,$9.99,Yes,673419301978,7.52,5.55,1.81,0.29,4.64,,,,
LEGO®,10767,10767 Duke Caboom's Stunt Show,10767-1,New Sets,Retired New In Box,Boxed Set,Toy Story,"120 Pcs., For ages 4+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, ToyStory",TRUE,$19.99,$16.47,$19.99,Yes,673419301985,10.32,7.52,2.4,0.68,10.88,,,,
LEGO®,10768,10768 Buzz & Bo Peep's Playground Adventure,10768-1,New Sets,Retired New In Box,Boxed Set,Toy Story,"139 Pcs., For ages 4+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, ToyStory",TRUE,$24.99,$20.59,$24.99,Yes,673419301992,10.32,7.52,2.84,0.88,14.08,,,,
LEGO®,10769,10769 Toy Story 4 RV Vacation,10769-1,New Sets,Retired New In Box,Boxed Set,Toy Story,"178 Pcs., For ages 4+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, ToyStory",TRUE,$34.99,$28.83,$34.99,Yes,673419302005,11.1,10.32,2.99,1.2,19.2,,,,
LEGO®,10770,10770 Buzz & Woody's Carnival Mania!,10770-1,New Sets,Retired New In Box,Boxed Set,Toy Story,"230 Pcs., For ages 4+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, ToyStory",TRUE,$49.99,$41.19,$49.99,Yes,673419302012,15.04,10.32,2.22,1.22,19.52,,,,
LEGO®,10771,10771 Carnival Thrill Coaster,10771-1,New Sets,Retired New In Box,Boxed Set,Toy Story,"98 Pcs., For ages 4+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, ToyStory",TRUE,$19.99,$16.47,$19.99,Yes,673419311885,10.32,7.52,1.81,0.66,10.56,,,,
LEGO®,76128,76128 Molten Man Battle,76128-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"294 Pcs., For ages 7+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, SuperHeroes",TRUE,$29.99,$24.71,$29.99,Yes,673419303132,8.74,10.32,2.44,0.93,14.88,,,,
LEGO®,76130,76130 Stark Jet and the Drone Attack,76130-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"504 Pcs., For ages 8+",ToyHouse,04/22/2019,Retired,Yes,"2019, April, NIB, SuperHeroes",TRUE,$69.99,$57.67,$69.99,Yes,673419303750,15.04,10.32,2.78,1.66,26.56,,,,
LEGO®,70839,70839 The Rexcelsior!,70839-1,New Sets,Retired New In Box,Boxed Set,LEGO Movie,"1826 Pcs., For ages 10+",ToyHouse,05/01/2019,Retired,Yes,"2019, May, NIB, LEGOMovie",TRUE,$149.99,$112.49,$149.99,Yes,673419302395,22.91,14.88,4.65,6.27,100.32,,,,
LEGO®,30365,30365 Space Satellite,30365-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"36 Pcs., For ages 5+",ToyHouse,06/01/2019,Retired,Yes,"2019, June, NIB, Polybags",TRUE,$4.99,$3.51,$4.99,Yes,673419306270,6.69,6.69,0.26,0.06,0.96,,,,
LEGO®,10899,10899 Frozen Ice Castle,10899-1,New Sets,Retired New In Box,Boxed Set,DUPLO Princess,"59 Pcs., For ages 2+",ToyHouse,08/01/2019,12/31/2023,Yes,"2019, August, NIB, DUPLOPrincess",TRUE,$49.99,$41.19,$49.99,Yes,673419301862,13.94,14.88,3.7,1.92,30.72,,,,
LEGO®,75948,75948 Hogwarts Clock Tower,75948-1,New Sets,Retired New In Box,Boxed Set,Harry Potter,"922 Pcs., For ages 9+",ToyHouse,08/01/2019,12/31/2022,Yes,"2019, August, NIB, HarryPotter",TRUE,$89.99,$74.15,$89.99,Yes,673419300223,13.94,14.88,3.7,3.18,50.88,,,,
LEGO®,10910,10910 Submarine Adventure,10910-1,New Sets,Retired New In Box,Boxed Set,DUPLO Town,"24 Pcs., For ages 2+",ToyHouse,08/01/2019,Retired,Yes,"2019, August, NIB, DUPLOTown",TRUE,$19.99,$14.11,$19.99,Yes,673419323581,11.1,10.32,3.76,1.09,17.44,,,,
LEGO®,21153,21153 The Wool Farm,21153-1,New Sets,Retired New In Box,Boxed Set,Minecraft,"260 Pcs., For ages 7+",ToyHouse,08/01/2019,Retired,Yes,"2019, August, NIB, Minecraft",TRUE,$19.99,$16.47,$19.99,Yes,673419304474,10.32,7.52,3.58,1.05,16.8,,,,
LEGO®,21155,21155 The Creeper Mine,21155-1,New Sets,Retired New In Box,Boxed Set,Minecraft,"834 Pcs., For ages 8+",ToyHouse,08/01/2019,Retired,Yes,"2019, August, NIB, Minecraft",TRUE,$79.99,$65.91,$79.99,Yes,673419304498,21.26,11.1,3.58,3.04,48.64,,,,
LEGO®,75895,75895 1974 Porsche 911 Turbo 3.0,75895-1,New Sets,Retired New In Box,Boxed Set,Speed Champions,"180 Pcs., For ages 7+",ToyHouse,08/01/2019,Retired,Yes,"2019, August, NIB, SpeedChampions",TRUE,$14.99,$12.35,$14.99,Yes,673419315371,7.52,5.55,2.4,0.37,5.92,,,,
